order_id,order_date,customer_id,customer_age,customer_region,product_category,product_name,quantity,unit_price,discount_percent,payment_method,shipping_cost,delivery_days,customer_rating,is_returned,revenue,order_month,order_weekday
103930,2023-07-20,495,27.0,Mitte,Mode,Jacke,1,6.15,5.0,Lastschrift,4.99,6,4.0,False,5.8425,2023-07,Thursday
100166,2024-05-25,1077,38.0,West,Mode,Mütze,1,46.08,0.0,Sofortüberweisung,6.99,2,4.0,False,46.08,2024-05,Saturday
102218,2024-06-25,913,49.0,West,Bücher,Sachbuch,1,34.9,20.0,Rechnung,0.0,7,5.0,False,27.92,2024-06,Tuesday
103678,2023-04-20,503,51.0,West,Mode,Mütze,1,15.78,0.0,Sofortüberweisung,2.99,3,5.0,False,15.78,2023-04,Thursday
101024,2024-10-23,585,18.0,Mitte,Mode,Jeans,4,34.76,0.0,Rechnung,0.0,3,4.0,False,139.04,2024-10,Wednesday
101361,2023-05-28,1269,35.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,11.3,10.0,Lastschrift,2.99,5,3.0,False,10.170000000000002,2023-05,Sunday
102900,2023-01-18,1620,35.0,Mitte,Elektronik,Powerbank,1,95.35,0.0,Sofortüberweisung,0.0,1,4.0,False,95.35,2023-01,Wednesday
101892,2024-11-17,111,37.0,Süd,Elektronik,Powerbank,1,56.73,0.0,Kreditkarte,4.99,4,5.0,False,56.73,2024-11,Sunday
103566,2023-04-26,1122,40.0,Süd,Elektronik,Smartphone-Hülle,1,34.33,0.0,PayPal,6.99,5,4.0,False,34.33,2023-04,Wednesday
101096,2023-05-26,315,32.0,Mitte,Mode,T-Shirt,1,47.86,0.0,Kreditkarte,2.99,5,5.0,False,47.86,2023-05,Friday
102098,2023-12-28,1082,32.0,Mitte,Haushalt,Bettwäsche,2,59.78,0.0,Sofortüberweisung,6.99,3,4.0,False,119.56,2023-12,Thursday
104919,2023-04-16,257,52.0,West,Bücher,Sachbuch,2,13.05,0.0,Rechnung,2.99,6,4.0,False,26.1,2023-04,Sunday
100152,2024-11-10,593,20.0,Ost,Mode,T-Shirt,1,26.91,15.0,Sofortüberweisung,2.99,1,4.0,False,22.8735,2024-11,Sunday
102583,2023-07-24,141,25.0,Süd,Mode,T-Shirt,1,17.73,5.0,Lastschrift,4.99,1,4.0,False,16.8435,2023-07,Monday
104795,2023-02-25,740,40.0,West,Mode,Jeans,2,30.78,0.0,Sofortüberweisung,0.0,5,2.0,False,61.56,2023-02,Saturday
103949,2023-10-20,1047,35.0,Nord,Mode,Sneaker,3,12.96,0.0,Rechnung,4.99,7,4.0,True,38.88,2023-10,Friday
101519,2023-08-17,1199,21.0,Nord,Elektronik,USB-Kabel,1,70.26,0.0,Rechnung,6.99,5,3.0,False,70.26,2023-08,Thursday
104209,2023-10-18,795,18.0,Süd,Sport,Laufschuhe,1,35.51,15.0,PayPal,0.0,4,5.0,False,30.1835,2023-10,Wednesday
101672,2023-08-03,1545,63.0,Nord,Haushalt,Lampe,1,1720.955216898966,5.0,PayPal,0.0,2,3.0,True,1634.9074560540175,2023-08,Thursday
102922,2023-06-30,830,46.0,Mitte,Bücher,Roman,1,12.28,0.0,Rechnung,0.0,8,3.0,False,12.28,2023-06,Friday
101433,2023-09-18,49,32.0,Ost,Mode,Jeans,1,10.03,0.0,Rechnung,6.99,2,4.0,False,10.03,2023-09,Monday
104871,2024-12-23,1462,33.0,Ost,Haushalt,Pfannenset,1,75.31,0.0,Kreditkarte,6.99,5,5.0,False,75.31,2024-12,Monday
102031,2024-08-19,1483,38.0,Mitte,Mode,Mütze,2,28.38,0.0,PayPal,4.99,5,3.0,False,56.76,2024-08,Monday
101623,2023-11-13,868,41.0,Süd,Bücher,Sachbuch,1,8.32,10.0,Lastschrift,4.99,3,2.0,True,7.488,2023-11,Monday
100031,2024-09-10,1256,29.0,Mitte,Elektronik,Powerbank,1,63.95,10.0,Sofortüberweisung,4.99,3,5.0,True,57.55500000000001,2024-09,Tuesday
100937,2024-04-02,1380,25.0,Ost,Elektronik,Smartphone-Hülle,1,20.87,0.0,Kreditkarte,2.99,4,4.0,False,20.87,2024-04,Tuesday
101526,2024-07-27,1067,34.0,Süd,Mode,Jacke,1,14.42,0.0,PayPal,6.99,4,4.0,False,14.42,2024-07,Saturday
102650,2023-06-30,822,40.0,Süd,Mode,T-Shirt,5,42.08,0.0,Kreditkarte,4.99,3,4.0,False,210.39999999999998,2023-06,Friday
104564,2024-04-30,824,28.0,Mitte,Mode,Jacke,1,26.18,15.0,Sofortüberweisung,0.0,2,4.0,False,22.253,2024-04,Tuesday
100309,2023-09-05,129,49.0,Nord,Elektronik,Powerbank,1,26.23,0.0,Sofortüberweisung,4.99,2,5.0,False,26.23,2023-09,Tuesday
103000,2023-04-20,1664,44.0,Ost,Mode,Mütze,1,27.1,20.0,PayPal,0.0,2,5.0,False,21.680000000000003,2023-04,Thursday
101499,2024-09-09,1462,58.0,Süd,Bücher,Roman,1,20.71,20.0,Lastschrift,0.0,3,4.0,False,16.568,2024-09,Monday
104157,2023-12-23,300,21.0,Süd,Elektronik,Bluetooth-Lautsprecher,1,737.9839686657724,10.0,Kreditkarte,6.99,2,4.0,False,664.1855717991951,2023-12,Saturday
104449,2024-04-03,1561,47.0,West,Elektronik,Powerbank,1,8.32,0.0,Rechnung,2.99,4,4.0,False,8.32,2024-04,Wednesday
100495,2023-07-14,1064,38.0,Ost,Elektronik,Powerbank,1,36.63,10.0,Sofortüberweisung,0.0,7,4.0,False,32.967000000000006,2023-07,Friday
100205,2024-01-26,1223,58.0,West,Bücher,Kinderbuch,2,12.0,25.0,Lastschrift,2.99,3,5.0,False,18.0,2024-01,Friday
102726,2024-04-09,64,48.0,Süd,Elektronik,Smartphone-Hülle,2,18.45,5.0,Kreditkarte,0.0,7,5.0,False,35.055,2024-04,Tuesday
103425,2024-11-30,1205,38.0,Mitte,Mode,Mütze,2,11.76,20.0,Rechnung,2.99,1,5.0,True,18.816,2024-11,Saturday
103904,2023-10-15,1264,57.0,Ost,Haushalt,Lampe,2,59.45,0.0,Lastschrift,6.99,3,5.0,False,118.9,2023-10,Sunday
100305,2023-08-20,714,30.0,Nord,Mode,Jeans,1,757.583268782689,0.0,Lastschrift,6.99,4,4.0,False,757.583268782689,2023-08,Sunday
103866,2023-01-21,611,46.0,Nord,Sport,Laufschuhe,1,65.61,10.0,Rechnung,2.99,4,5.0,False,59.049,2023-01,Saturday
102312,2024-11-25,1283,53.0,West,Mode,Mütze,4,32.24,0.0,Kreditkarte,2.99,4,1.0,False,128.96,2024-11,Monday
101061,2024-12-26,1183,31.0,Ost,Elektronik,Powerbank,1,20.5,0.0,PayPal,4.99,5,4.0,False,20.5,2024-12,Thursday
100843,2023-12-11,1778,43.0,Süd,Sport,Fitnessband,1,6.67,0.0,Rechnung,0.0,2,5.0,False,6.67,2023-12,Monday
102767,2024-05-27,610,37.0,Nord,Haushalt,Bettwäsche,1,32.75,0.0,Lastschrift,4.99,3,4.0,False,32.75,2024-05,Monday
104673,2023-12-25,1221,46.0,West,Elektronik,Powerbank,1,81.15,0.0,Rechnung,6.99,3,5.0,False,81.15,2023-12,Monday
100211,2024-01-28,2,30.0,Nord,Elektronik,USB-Kabel,1,98.93,0.0,Kreditkarte,2.99,3,4.0,False,98.93,2024-01,Sunday
101108,2024-08-04,931,64.0,Nord,Elektronik,Powerbank,1,50.07,10.0,Lastschrift,4.99,3,5.0,False,45.063,2024-08,Sunday
103788,2023-06-20,1328,23.0,Ost,Bücher,Kochbuch,1,19.67,20.0,Rechnung,0.0,1,4.0,False,15.736000000000002,2023-06,Tuesday
100679,2023-08-10,1570,26.0,Süd,Mode,Mütze,2,131.33,0.0,Kreditkarte,6.99,4,4.0,False,262.66,2023-08,Thursday
100565,2024-07-03,1384,32.0,Ost,Mode,T-Shirt,1,33.32,0.0,Rechnung,4.99,5,2.0,False,33.32,2024-07,Wednesday
104662,2024-04-07,274,24.0,Ost,Bücher,Sachbuch,2,31.68,0.0,Kreditkarte,0.0,3,5.0,False,63.36,2024-04,Sunday
103651,2024-06-06,1563,37.0,Nord,Haushalt,Pfannenset,1,56.2,5.0,PayPal,4.99,4,4.0,True,53.39,2024-06,Thursday
100680,2024-03-30,91,48.0,Nord,Bücher,Roman,1,26.72,0.0,Kreditkarte,2.99,1,-1.0,False,26.72,2024-03,Saturday
100180,2024-03-03,1519,44.0,Ost,Haushalt,Pfannenset,2,36.71,0.0,Sofortüberweisung,0.0,1,5.0,False,73.42,2024-03,Sunday
103948,2023-11-02,450,18.0,Süd,Elektronik,Smartphone-Hülle,1,59.6,10.0,Kreditkarte,2.99,5,5.0,False,53.64,2023-11,Thursday
101769,2023-12-27,564,40.0,Ost,Elektronik,Kopfhörer,1,39.72,15.0,PayPal,6.99,4,4.0,False,33.762,2023-12,Wednesday
103143,2023-07-21,489,44.0,Nord,Elektronik,Bluetooth-Lautsprecher,2,109.5,20.0,Sofortüberweisung,0.0,3,5.0,False,175.20000000000002,2023-07,Friday
104317,2023-07-22,842,47.0,Süd,Elektronik,Powerbank,2,109.82,0.0,Lastschrift,2.99,3,4.0,False,219.64,2023-07,Saturday
100278,2024-09-03,1235,37.0,Süd,Elektronik,USB-Kabel,3,23.61,20.0,Kreditkarte,0.0,2,4.0,False,56.664,2024-09,Tuesday
101149,2023-04-02,1052,42.0,Süd,Sport,Yogamatte,1,82.56,0.0,Sofortüberweisung,6.99,3,5.0,False,82.56,2023-04,Sunday
101321,2024-04-06,1372,25.0,Ost,Elektronik,Smartphone-Hülle,1,35.33,0.0,Sofortüberweisung,6.99,7,5.0,False,35.33,2024-04,Saturday
100432,2023-03-04,1729,38.0,Nord,Sport,Hantel,2,58.52,0.0,PayPal,2.99,8,3.0,True,117.04,2023-03,Saturday
100289,2024-11-08,334,36.0,Mitte,Haushalt,Lampe,1,46.3,0.0,Kreditkarte,0.0,5,4.0,False,46.3,2024-11,Friday
101027,2023-07-17,1039,42.0,Mitte,Haushalt,Lampe,1,48.54,0.0,Lastschrift,2.99,1,4.0,False,48.54,2023-07,Monday
100535,2023-01-23,131,37.0,Mitte,Haushalt,Pfannenset,1,17.67,5.0,Lastschrift,2.99,3,4.0,False,16.7865,2023-01,Monday
104629,2024-09-22,478,37.0,Süd,Elektronik,USB-Kabel,2,29.91,20.0,Lastschrift,2.99,1,2.0,True,47.856,2024-09,Sunday
100188,2023-07-11,1307,42.0,Nord,Elektronik,Smartphone-Hülle,2,70.14,5.0,Rechnung,0.0,3,5.0,False,133.266,2023-07,Tuesday
104043,2023-08-09,800,18.0,Süd,Elektronik,USB-Kabel,2,48.67,0.0,Kreditkarte,6.99,4,5.0,False,97.34,2023-08,Wednesday
103992,2024-11-08,942,43.0,Nord,Bücher,Kochbuch,3,14.78,10.0,Sofortüberweisung,2.99,3,5.0,False,39.906,2024-11,Friday
104547,2023-08-07,258,21.0,Ost,Elektronik,Kopfhörer,2,108.45,25.0,Lastschrift,6.99,2,4.0,False,162.675,2023-08,Monday
100270,2024-03-22,3,59.0,Nord,Mode,Mütze,2,30.12,0.0,Sofortüberweisung,4.99,3,4.0,False,60.24,2024-03,Friday
103291,2024-09-11,136,43.0,Süd,Sport,Fitnessband,3,42.06,10.0,Sofortüberweisung,0.0,5,5.0,False,113.56200000000001,2024-09,Wednesday
104126,2023-02-27,1706,35.0,Süd,Elektronik,Bluetooth-Lautsprecher,1,41.15,0.0,Rechnung,0.0,1,5.0,False,41.15,2023-02,Monday
104094,2023-03-19,1737,47.0,Ost,Elektronik,Smartphone-Hülle,2,24.22,0.0,Sofortüberweisung,4.99,1,5.0,False,48.44,2023-03,Sunday
103768,2024-01-07,518,40.0,West,Bücher,Kochbuch,3,26.07,0.0,Lastschrift,2.99,2,5.0,False,78.21000000000001,2024-01,Sunday
100111,2023-07-26,356,36.0,Süd,Sport,Fitnessband,2,33.24,15.0,PayPal,0.0,1,3.0,False,56.508,2023-07,Wednesday
101971,2023-03-03,1435,54.0,Mitte,Elektronik,Powerbank,1,50.81,15.0,Sofortüberweisung,2.99,4,4.0,False,43.1885,2023-03,Friday
100220,2024-02-06,506,52.0,West,Mode,Mütze,1,31.45,20.0,Kreditkarte,0.0,2,-1.0,False,25.16,2024-02,Tuesday
101427,2024-10-22,278,18.0,Mitte,Bücher,Comic,2,21.36,0.0,PayPal,0.0,2,4.0,False,42.72,2024-10,Tuesday
100627,2024-02-08,748,18.0,Ost,Haushalt,Pfannenset,2,56.38,0.0,PayPal,0.0,7,4.0,False,112.76,2024-02,Thursday
102655,2024-12-02,1547,25.0,Nord,Haushalt,Bettwäsche,1,25.04,0.0,Rechnung,2.99,5,5.0,False,25.04,2024-12,Monday
103424,2024-10-15,1033,42.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,79.93,0.0,PayPal,4.99,5,5.0,False,79.93,2024-10,Tuesday
103008,2023-02-17,564,47.0,West,Sport,Fitnessband,2,20.27,25.0,PayPal,2.99,2,4.0,False,30.405,2023-02,Friday
100790,2023-07-02,1394,43.0,Mitte,Mode,Sneaker,1,47.66,0.0,Kreditkarte,2.99,2,5.0,False,47.66,2023-07,Sunday
104835,2024-06-13,1457,38.0,West,Mode,Sneaker,1,39.86,10.0,Lastschrift,2.99,5,-1.0,False,35.874,2024-06,Thursday
100461,2023-08-20,1448,42.0,Mitte,Mode,Mütze,2,12.85,15.0,Lastschrift,4.99,3,-1.0,False,21.845,2023-08,Sunday
104446,2023-07-26,1267,43.0,Nord,Sport,Yogamatte,1,59.55,0.0,Kreditkarte,6.99,1,5.0,False,59.55,2023-07,Wednesday
100551,2024-06-07,689,25.0,Mitte,Mode,Mütze,1,24.19,0.0,Kreditkarte,4.99,5,4.0,False,24.19,2024-06,Friday
102402,2024-09-09,154,39.0,West,Elektronik,Bluetooth-Lautsprecher,1,240.7928582292949,0.0,PayPal,4.99,6,5.0,False,240.7928582292949,2024-09,Monday
104181,2023-10-26,932,34.0,West,Sport,Laufschuhe,1,37.76,0.0,PayPal,0.0,2,5.0,False,37.76,2023-10,Thursday
100198,2024-10-01,1007,30.0,West,Bücher,Kochbuch,1,19.77,15.0,Kreditkarte,4.99,3,-1.0,False,16.8045,2024-10,Tuesday
102640,2023-01-28,600,42.0,West,Mode,T-Shirt,2,21.53,0.0,PayPal,4.99,4,3.0,False,43.06,2023-01,Saturday
102834,2024-10-26,68,50.0,Süd,Mode,T-Shirt,1,42.69,0.0,Rechnung,2.99,4,-1.0,False,42.69,2024-10,Saturday
100402,2023-04-04,469,37.0,Mitte,Haushalt,Kaffeemaschine,5,33.85,0.0,Lastschrift,6.99,1,4.0,False,169.25,2023-04,Tuesday
103338,2024-01-10,970,34.0,Mitte,Bücher,Roman,1,535.6291254059979,0.0,Rechnung,6.99,1,-1.0,False,535.6291254059979,2024-01,Wednesday
102177,2023-03-29,462,33.0,Süd,Sport,Yogamatte,2,65.96,0.0,PayPal,2.99,1,4.0,False,131.92,2023-03,Wednesday
104812,2023-06-27,1588,43.0,Ost,Haushalt,Bettwäsche,1,942.0267415009936,0.0,PayPal,4.99,5,4.0,False,942.0267415009936,2023-06,Tuesday
102073,2024-03-28,382,29.0,Mitte,Mode,Jeans,1,25.93,5.0,Rechnung,6.99,4,3.0,False,24.633499999999998,2024-03,Thursday
101730,2023-10-03,70,48.0,West,Sport,Hantel,1,15.65,0.0,Sofortüberweisung,4.99,9,3.0,True,15.65,2023-10,Tuesday
104507,2023-06-10,779,23.0,West,Haushalt,Pfannenset,1,76.76,0.0,Rechnung,4.99,3,5.0,False,76.76,2023-06,Saturday
100650,2023-03-08,1760,36.0,Mitte,Mode,Jeans,1,31.76,15.0,Kreditkarte,2.99,5,5.0,False,26.996000000000002,2023-03,Wednesday
100708,2024-05-07,733,33.0,Mitte,Elektronik,USB-Kabel,1,17.49,20.0,Rechnung,0.0,4,4.0,False,13.991999999999999,2024-05,Tuesday
104589,2023-08-03,44,49.0,Süd,Mode,Jacke,4,24.09,0.0,Lastschrift,0.0,1,5.0,False,96.36,2023-08,Thursday
104458,2024-04-04,1273,38.0,Ost,Bücher,Sachbuch,2,12.55,0.0,Sofortüberweisung,4.99,3,5.0,False,25.1,2024-04,Thursday
103322,2024-03-07,1309,71.0,Mitte,Elektronik,Kopfhörer,1,17.36,15.0,Rechnung,2.99,2,5.0,False,14.755999999999998,2024-03,Thursday
101897,2023-01-16,1200,38.0,West,Elektronik,Powerbank,3,43.28,5.0,Lastschrift,0.0,2,5.0,False,123.348,2023-01,Monday
101832,2023-01-03,1344,27.0,West,Elektronik,Smartphone-Hülle,1,18.56,20.0,Kreditkarte,2.99,1,4.0,False,14.847999999999999,2023-01,Tuesday
100314,2023-01-31,1680,20.0,Nord,Elektronik,Bluetooth-Lautsprecher,2,48.83,0.0,Sofortüberweisung,6.99,3,5.0,False,97.66,2023-01,Tuesday
101242,2023-04-12,1262,53.0,Süd,Elektronik,Bluetooth-Lautsprecher,2,40.49,10.0,Sofortüberweisung,6.99,7,5.0,False,72.882,2023-04,Wednesday
104519,2023-02-25,1446,38.0,Süd,Elektronik,Powerbank,1,39.46,5.0,Rechnung,0.0,2,5.0,False,37.487,2023-02,Saturday
100113,2024-06-09,434,53.0,Mitte,Sport,Yogamatte,2,13.94,0.0,Lastschrift,2.99,3,3.0,False,27.88,2024-06,Sunday
100960,2023-07-25,1636,67.0,Ost,Mode,Mütze,1,26.71,0.0,PayPal,4.99,1,5.0,False,26.71,2023-07,Tuesday
103907,2023-07-30,1009,46.0,Süd,Haushalt,Pfannenset,2,11.44,0.0,PayPal,4.99,7,4.0,False,22.88,2023-07,Sunday
102742,2024-06-11,318,46.0,West,Bücher,Kochbuch,1,11.28,0.0,Rechnung,2.99,5,5.0,False,11.28,2024-06,Tuesday
101684,2023-09-04,915,32.0,Ost,Mode,Jacke,1,40.05,0.0,PayPal,4.99,3,-1.0,False,40.05,2023-09,Monday
104101,2023-08-11,1074,31.0,West,Bücher,Sachbuch,2,21.89,0.0,Lastschrift,2.99,3,3.0,False,43.78,2023-08,Friday
101632,2023-02-02,52,34.0,Mitte,Haushalt,Kaffeemaschine,1,28.97,5.0,Kreditkarte,2.99,4,5.0,False,27.521499999999996,2023-02,Thursday
103259,2023-01-01,1097,32.0,Ost,Haushalt,Bettwäsche,1,59.41,0.0,Sofortüberweisung,2.99,1,2.0,False,59.41,2023-01,Sunday
104707,2024-10-28,1661,47.0,Süd,Mode,Jacke,1,34.38,25.0,Rechnung,0.0,4,4.0,False,25.785000000000004,2024-10,Monday
103482,2024-04-21,655,39.0,Nord,Haushalt,Bettwäsche,1,27.64,0.0,Sofortüberweisung,2.99,6,5.0,False,27.64,2024-04,Sunday
104573,2024-12-25,930,34.0,Nord,Elektronik,Powerbank,3,124.6,15.0,Rechnung,2.99,4,5.0,False,317.72999999999996,2024-12,Wednesday
101879,2023-10-14,966,37.0,West,Elektronik,Bluetooth-Lautsprecher,3,101.64,0.0,Rechnung,6.99,3,4.0,False,304.92,2023-10,Saturday
104121,2024-09-28,1395,42.0,Ost,Mode,Jacke,2,41.34,0.0,Rechnung,0.0,2,4.0,False,82.68,2024-09,Saturday
102005,2024-01-31,142,21.0,Mitte,Haushalt,Staubsauger,1,28.86,10.0,Lastschrift,2.99,2,5.0,False,25.974,2024-01,Wednesday
100326,2023-08-05,513,38.0,Ost,Elektronik,Smartphone-Hülle,2,22.5,15.0,Lastschrift,2.99,3,4.0,False,38.25,2023-08,Saturday
100604,2023-02-13,934,42.0,Süd,Mode,Mütze,4,33.07,0.0,Kreditkarte,0.0,4,2.0,False,132.28,2023-02,Monday
104233,2023-10-28,853,54.0,Mitte,Sport,Trinkflasche,1,33.75,0.0,Kreditkarte,2.99,1,5.0,False,33.75,2023-10,Saturday
103077,2023-09-18,1402,41.0,Nord,Mode,Jacke,2,19.93,0.0,Lastschrift,4.99,2,4.0,False,39.86,2023-09,Monday
102630,2024-04-22,281,42.0,Ost,Haushalt,Bettwäsche,1,23.88,10.0,PayPal,0.0,6,3.0,False,21.492,2024-04,Monday
104366,2024-01-16,507,58.0,West,Sport,Laufschuhe,1,29.33,0.0,Rechnung,0.0,4,5.0,False,29.33,2024-01,Tuesday
104691,2024-01-11,785,60.0,Süd,Sport,Hantel,1,44.53,0.0,Rechnung,0.0,5,5.0,False,44.53,2024-01,Thursday
103248,2023-12-08,792,27.0,Süd,Elektronik,Smartphone-Hülle,1,24.03,0.0,PayPal,4.99,5,5.0,False,24.03,2023-12,Friday
104972,2024-11-10,876,36.0,Süd,Sport,Hantel,1,29.54,0.0,Lastschrift,0.0,4,1.0,False,29.54,2024-11,Sunday
103392,2024-01-02,338,21.0,Süd,Elektronik,Powerbank,1,57.5,0.0,PayPal,6.99,3,3.0,False,57.5,2024-01,Tuesday
101471,2024-03-28,1724,35.0,Mitte,Sport,Yogamatte,1,32.25,0.0,Kreditkarte,0.0,3,4.0,False,32.25,2024-03,Thursday
101773,2024-03-15,547,18.0,Ost,Mode,Mütze,1,41.62,5.0,Kreditkarte,4.99,1,2.0,False,39.538999999999994,2024-03,Friday
102784,2024-04-23,730,32.0,West,Elektronik,Kopfhörer,4,41.0,5.0,Sofortüberweisung,2.99,5,4.0,False,155.79999999999998,2024-04,Tuesday
100789,2023-10-10,387,31.0,Mitte,Haushalt,Staubsauger,2,73.95,0.0,Sofortüberweisung,4.99,4,-1.0,False,147.9,2023-10,Tuesday
102354,2023-07-22,657,59.0,Ost,Haushalt,Pfannenset,2,122.03,0.0,PayPal,4.99,6,5.0,False,244.06,2023-07,Saturday
102925,2024-09-18,864,59.0,Mitte,Haushalt,Kaffeemaschine,3,21.4,25.0,Kreditkarte,0.0,8,5.0,False,48.14999999999999,2024-09,Wednesday
101545,2023-04-03,971,46.0,West,Sport,Yogamatte,1,46.73,15.0,Kreditkarte,2.99,3,5.0,False,39.720499999999994,2023-04,Monday
100871,2024-08-13,1496,29.0,Ost,Elektronik,Kopfhörer,1,229.03804681216164,10.0,Rechnung,2.99,1,2.0,False,206.13424213094547,2024-08,Tuesday
104392,2023-12-12,1261,36.0,West,Elektronik,Smartphone-Hülle,1,15.12,0.0,Lastschrift,4.99,4,5.0,False,15.12,2023-12,Tuesday
101371,2024-05-05,1626,47.0,West,Bücher,Sachbuch,2,14.31,0.0,PayPal,2.99,4,5.0,False,28.62,2024-05,Sunday
103078,2023-08-18,746,34.0,Süd,Elektronik,Kopfhörer,5,13.92,5.0,Rechnung,6.99,3,5.0,True,66.11999999999999,2023-08,Friday
100073,2023-12-30,707,49.0,Nord,Mode,Jeans,1,24.91,0.0,Sofortüberweisung,4.99,3,3.0,False,24.91,2023-12,Saturday
101815,2023-01-09,864,31.0,Ost,Sport,Hantel,1,41.98,0.0,PayPal,0.0,4,5.0,False,41.98,2023-01,Monday
104403,2024-03-05,590,63.0,Süd,Sport,Trinkflasche,1,34.52,20.0,PayPal,2.99,4,4.0,False,27.616000000000003,2024-03,Tuesday
102264,2024-07-03,301,58.0,Süd,Sport,Laufschuhe,3,23.49,25.0,Lastschrift,4.99,6,5.0,True,52.8525,2024-07,Wednesday
103994,2024-09-11,1725,33.0,Ost,Haushalt,Lampe,1,66.98,0.0,Rechnung,0.0,7,3.0,False,66.98,2024-09,Wednesday
102011,2023-07-06,1768,49.0,Süd,Bücher,Kochbuch,2,8.97,15.0,Kreditkarte,2.99,5,-1.0,False,15.249,2023-07,Thursday
104620,2024-01-23,645,34.0,Mitte,Haushalt,Bettwäsche,2,404.0299928850185,15.0,Lastschrift,2.99,3,5.0,False,686.8509879045314,2024-01,Tuesday
103882,2024-10-10,77,36.0,West,Haushalt,Staubsauger,2,55.69,15.0,Rechnung,0.0,5,4.0,False,94.67299999999999,2024-10,Thursday
102287,2024-03-15,31,43.0,Mitte,Elektronik,Powerbank,1,80.36,0.0,Sofortüberweisung,0.0,4,5.0,False,80.36,2024-03,Friday
102943,2024-08-29,9,57.0,Nord,Haushalt,Staubsauger,2,32.2,0.0,Rechnung,4.99,3,5.0,False,64.4,2024-08,Thursday
103825,2023-12-15,1128,46.0,Süd,Elektronik,Powerbank,1,60.03,0.0,PayPal,0.0,5,4.0,False,60.03,2023-12,Friday
100494,2024-08-02,1389,45.0,Ost,Haushalt,Staubsauger,1,96.77,0.0,Kreditkarte,2.99,1,3.0,True,96.77,2024-08,Friday
103194,2023-07-26,1336,45.0,West,Haushalt,Kaffeemaschine,2,77.5,0.0,Lastschrift,2.99,5,5.0,False,155.0,2023-07,Wednesday
102232,2024-09-21,68,40.0,West,Elektronik,Smartphone-Hülle,4,42.91,15.0,Lastschrift,0.0,1,4.0,False,145.89399999999998,2024-09,Saturday
104910,2024-06-06,17,35.0,Nord,Haushalt,Kaffeemaschine,2,70.54,20.0,Sofortüberweisung,0.0,8,5.0,False,112.86400000000002,2024-06,Thursday
101164,2024-07-09,740,42.0,Ost,Bücher,Comic,1,6.63,15.0,Rechnung,0.0,4,5.0,False,5.6354999999999995,2024-07,Tuesday
103292,2023-04-21,1430,66.0,West,Elektronik,Bluetooth-Lautsprecher,2,65.18,0.0,Rechnung,6.99,1,4.0,False,130.36,2023-04,Friday
102364,2023-08-30,1315,38.0,West,Mode,Jacke,5,33.47,0.0,PayPal,2.99,3,5.0,False,167.35,2023-08,Wednesday
103638,2023-12-18,435,38.0,Nord,Elektronik,Smartphone-Hülle,1,54.07,0.0,Kreditkarte,2.99,4,4.0,False,54.07,2023-12,Monday
102221,2023-01-04,699,29.0,Süd,Elektronik,Bluetooth-Lautsprecher,4,45.44,25.0,Lastschrift,0.0,3,4.0,False,136.32,2023-01,Wednesday
104262,2023-11-13,1498,37.0,Süd,Elektronik,USB-Kabel,1,81.79,15.0,Sofortüberweisung,2.99,2,4.0,False,69.5215,2023-11,Monday
100618,2024-10-06,17,40.0,Süd,Elektronik,USB-Kabel,1,46.39,10.0,Rechnung,2.99,4,3.0,False,41.751000000000005,2024-10,Sunday
104343,2024-06-02,1357,54.0,Mitte,Haushalt,Kaffeemaschine,2,121.91,20.0,Lastschrift,2.99,2,5.0,False,195.056,2024-06,Sunday
104470,2023-12-04,1533,58.0,Süd,Haushalt,Bettwäsche,1,63.36,0.0,Sofortüberweisung,2.99,3,5.0,True,63.36,2023-12,Monday
104821,2023-01-17,740,18.0,West,Sport,Trinkflasche,1,50.74,5.0,Rechnung,6.99,5,5.0,False,48.203,2023-01,Tuesday
104520,2023-02-09,972,60.0,Mitte,Haushalt,Staubsauger,1,33.7,15.0,Kreditkarte,6.99,4,5.0,False,28.645000000000003,2023-02,Thursday
102114,2024-01-29,598,36.0,Ost,Bücher,Comic,1,8.89,0.0,Lastschrift,4.99,7,4.0,False,8.89,2024-01,Monday
103478,2023-10-17,961,38.0,Süd,Bücher,Kochbuch,1,4.05,15.0,Kreditkarte,6.99,4,5.0,False,3.4425,2023-10,Tuesday
100869,2024-06-09,1606,33.0,Nord,Mode,Mütze,1,13.58,0.0,PayPal,2.99,3,3.0,False,13.58,2024-06,Sunday
103809,2024-06-25,583,32.0,Nord,Mode,T-Shirt,1,21.83,0.0,Sofortüberweisung,2.99,1,4.0,False,21.83,2024-06,Tuesday
101042,2024-10-15,827,50.0,West,Haushalt,Bettwäsche,1,61.79,20.0,Kreditkarte,6.99,5,4.0,False,49.432,2024-10,Tuesday
101405,2024-12-21,1240,29.0,Süd,Elektronik,Powerbank,1,51.21,5.0,Sofortüberweisung,4.99,4,5.0,False,48.649499999999996,2024-12,Saturday
100356,2023-05-28,1453,47.0,Ost,Sport,Yogamatte,1,4.97,20.0,Kreditkarte,0.0,3,5.0,False,3.976,2023-05,Sunday
101162,2023-03-22,205,58.0,West,Haushalt,Lampe,1,22.66,0.0,Sofortüberweisung,6.99,3,3.0,False,22.66,2023-03,Wednesday
