order_id,order_date,customer_id,customer_age,customer_region,product_category,product_name,quantity,unit_price,discount_percent,payment_method,shipping_cost,delivery_days,customer_rating,is_returned
102659,2023-05-09,473,25.0,Süd,Sport,Laufschuhe,1,47.51,0.0,Sofortüberweisung,0.0,6,4.0,False
101632,2023-02-02,52,34.0,Mitte,Haushalt,Kaffeemaschine,1,28.97,5.0,Kreditkarte,2.99,4,5.0,False
103259,2023-01-01,1097,32.0,Ost,Haushalt,Bettwäsche,1,59.41,0.0,Sofortüberweisung,,1,2.0,False
104707,2024-10-28,1661,47.0,Süd,Mode ,Jacke,1,34.38,25.0,Rechnung,0.0,4,4.0,False
103482,2024-04-21,655,39.0,Nord,Haushalt,Bettwäsche,1,27.64,0.0,Sofortüberweisung,2.99,6,5.0,False
104573,2024-12-25,930,34.0,Nord,Elektronik,Powerbank,3,124.6,15.0,Rechnung,2.99,4,5.0,False
101879,2023-10-14,966,37.0,West,Elektronik,Bluetooth-Lautsprecher,3,101.64,0.0,Rechnung,6.99,3,4.0,False
104121,2024-09-28,1395,42.0,Ost,Mode,Jacke,2,41.34,0.0,Rechnung,0.0,2,4.0,False
102005,2024-01-31,142,21.0,Mitte,Haushalt,Staubsauger,1,28.86,10.0,Lastschrift,2.99,2,5.0,False
100326,2023-08-05,513,,Ost,Elektronik,Smartphone-Hülle,2,22.5,15.0,Lastschrift,2.99,3,4.0,False
100604,2023-02-13,934,42.0,Süd,Mode,Mütze,4,33.07,0.0,Kreditkarte,0.0,4,2.0,False
104233,2023-10-28,853,54.0,Mitte,Sport,Trinkflasche,1,33.75,0.0,Kreditkarte,2.99,1,5.0,False
103077,2023-09-18,1402,41.0,Nord,Mode,Jacke,2,19.93,0.0,Lastschrift,4.99,2,4.0,False
102630,2024-04-22,281,42.0,Ost,Haushalt,Bettwäsche,1,23.88,10.0,PayPal,0.0,6,3.0,False
104366,2024-01-16,507,58.0,West,Sport,Laufschuhe,1,29.33,0.0,Rechnung,0.0,4,5.0,False
104691,2024-01-11,785,60.0,Süd,Sport,Hantel,1,44.53,0.0,Rechnung,0.0,5,5.0,False
103248,2023-12-08,792,27.0,Süd,Elektronik,Smartphone-Hülle,1,24.03,0.0,PayPal,4.99,5,5.0,False
104972,2024-11-10,876,36.0,Süd,Sport,Hantel,1,29.54,0.0,Lastschrift,0.0,4,1.0,False
103392,2024-01-02,338,21.0,Süd,Elektronik,Powerbank,1,57.5,0.0,PayPal,6.99,3,3.0,False
101471,2024-03-28,1724,35.0,Mitte,Sport,Yogamatte,1,32.25,0.0,Kreditkarte,0.0,3,4.0,False
101773,2024-03-15,547,18.0,Ost,Mode,Mütze,1,41.62,5.0,Kreditkarte,4.99,1,2.0,False
102784,2024-04-23,730,32.0,West,Elektronik,Kopfhörer,4,41.0,5.0,Sofortüberweisung,2.99,5,4.0,False
100789,2023-10-10,387,31.0,Mitte,Haushalt,Staubsauger,2,73.95,0.0,Sofortüberweisung,4.99,4,,False
102354,2023-07-22,657,59.0,Ost,Haushalt,Pfannenset,2,122.03,0.0,PayPal,4.99,6,5.0,False
102925,2024-09-18,864,59.0,Mitte,Haushalt,Kaffeemaschine,3,21.4,25.0,Kreditkarte,0.0,8,5.0,False
101545,2023-04-03,971,46.0,West,Sport,Yogamatte,1,46.73,15.0,Kreditkarte,2.99,3,5.0,False
100871,2024-08-13,1496,29.0,Ost,Elektronik,Kopfhörer,1,229.03804681216164,10.0,Rechnung,2.99,1,2.0,False
104392,2023-12-12,1261,36.0,West,Elektronik,Smartphone-Hülle,1,15.12,0.0,Lastschrift,4.99,4,5.0,False
101371,2024-05-05,1626,47.0,West,Bücher,Sachbuch,2,14.31,0.0,PayPal,2.99,4,5.0,False
103078,2023-08-18,746,34.0,Süd,Elektronik,Kopfhörer,5,13.92,5.0,Rechnung,6.99,3,5.0,True
100073,2023-12-30,707,49.0,Nord,Mode,Jeans,1,24.91,0.0,Sofortüberweisung,4.99,3,3.0,False
101815,2023-01-09,864,31.0,Ost,SPORT,Hantel,1,41.98,0.0,PayPal,0.0,4,5.0,False
104403,2024-03-05,590,63.0,Süd,Sport,Trinkflasche,1,34.52,20.0,PayPal,2.99,4,4.0,False
102264,2024-07-03,301,58.0,Süd,Sport,Laufschuhe,3,23.49,25.0,Lastschrift,4.99,6,5.0,True
103994,2024-09-11,1725,33.0,Ost,Haushalt,Lampe,1,66.98,0.0,Rechnung,0.0,7,3.0,False
102011,2023-07-06,1768,49.0,Süd,Bücher,Kochbuch,2,8.97,15.0,Kreditkarte,2.99,5,,False
104620,2024-01-23,645,34.0,Mitte,Haushalt,Bettwäsche,2,404.0299928850185,15.0,Lastschrift,2.99,3,5.0,False
103882,2024-10-10,77,36.0,West,Haushalt,Staubsauger,2,55.69,15.0,Rechnung,0.0,5,4.0,False
102287,2024-03-15,31,43.0,Mitte,Elektronik,Powerbank,1,80.36,0.0,Sofortüberweisung,0.0,4,5.0,False
102943,2024-08-29,9,57.0,Nord,Haushalt,Staubsauger,2,32.2,0.0,Rechnung,4.99,3,5.0,False
103825,2023-12-15,1128,46.0,Süd,Elektronik,Powerbank,1,60.03,0.0,PayPal,0.0,5,4.0,False
100494,2024-08-02,1389,45.0,Ost,Haushalt,Staubsauger,1,96.77,0.0,Kreditkarte,2.99,1,3.0,True
103194,2023-07-26,1336,45.0,West,Haushalt,Kaffeemaschine,2,77.5,0.0,Lastschrift,2.99,5,5.0,False
102232,2024-09-21,68,40.0,West,Elektronik,Smartphone-Hülle,4,42.91,15.0,Lastschrift,0.0,1,4.0,False
104910,2024-06-06,17,35.0,Nord,Haushalt,Kaffeemaschine,2,70.54,20.0,Sofortüberweisung,0.0,8,5.0,False
101164,2024-07-09,740,42.0,Ost,Bücher,Comic,1,6.63,15.0,Rechnung,0.0,4,5.0,False
103292,2023-04-21,1430,66.0,West,Elektronik,Bluetooth-Lautsprecher,2,65.18,0.0,Rechnung,6.99,1,4.0,False
102364,2023-08-30,1315,,West,Mode,Jacke,5,33.47,0.0,PayPal,2.99,3,5.0,False
103638,2023-12-18,435,,Nord,Elektronik,Smartphone-Hülle,1,54.07,0.0,Kreditkarte,2.99,4,4.0,False
102221,2023-01-04,699,29.0,Süd,Elektronik,Bluetooth-Lautsprecher,4,45.44,25.0,Lastschrift,0.0,3,4.0,False
104262,2023-11-13,1498,37.0,Süd,Elektronik,USB-Kabel,1,81.79,15.0,Sofortüberweisung,2.99,2,4.0,False
100618,2024-10-06,17,40.0,Süd,Elektronik,USB-Kabel,1,46.39,10.0,Rechnung,2.99,4,3.0,False
104343,2024-06-02,1357,54.0,Mitte,Haushalt,Kaffeemaschine,2,121.91,20.0,Lastschrift,2.99,2,5.0,False
104470,2023-12-04,1533,58.0,Süd,Haushalt,Bettwäsche,1,63.36,0.0,Sofortüberweisung,2.99,3,5.0,True
104821,2023-01-17,740,18.0,West,Sport,Trinkflasche,1,50.74,5.0,Rechnung,6.99,5,5.0,False
104520,2023-02-09,972,60.0,Mitte,Haushalt,Staubsauger,1,33.7,15.0,Kreditkarte,6.99,4,5.0,False
102114,2024-01-29,598,36.0,Ost,Bücher,Comic,1,8.89,0.0,Lastschrift,4.99,7,4.0,False
103478,2023-10-17,961,38.0,Süd,Bücher,Kochbuch,1,4.05,15.0,Kreditkarte,6.99,4,5.0,False
100869,2024-06-09,1606,33.0,Nord,Mode,Mütze,1,13.58,0.0,PayPal,2.99,3,3.0,False
103809,2024-06-25,583,32.0,Nord,MODE,T-Shirt,1,21.83,0.0,Sofortüberweisung,,1,4.0,False
101042,2024-10-15,827,50.0,West,Haushalt,Bettwäsche,1,61.79,20.0,Kreditkarte,6.99,5,4.0,False
101405,2024-12-21,1240,29.0,Süd,Elektronik,Powerbank,1,51.21,5.0,Sofortüberweisung,4.99,4,5.0,False
100356,2023-05-28,1453,47.0,Ost,Sport,Yogamatte,1,4.97,20.0,Kreditkarte,0.0,3,5.0,False
101162,2023-03-22,205,58.0,West,Haushalt,Lampe,1,22.66,0.0,Sofortüberweisung,6.99,3,3.0,False
102820,2024-07-03,1334,23.0,Ost,Elektronik,Kopfhörer,2,41.13,10.0,Lastschrift,6.99,7,3.0,False
101935,2024-07-17,366,37.0,Nord,MODE,Jacke,1,33.08,0.0,Kreditkarte,0.0,2,5.0,False
104004,2023-01-09,1537,59.0,Mitte,Elektronik ,Kopfhörer,4,34.1,10.0,Rechnung,0.0,5,4.0,False
103888,2024-09-21,575,36.0,West,Mode,Jeans,2,28.67,10.0,PayPal,4.99,3,4.0,False
103595,2023-10-26,933,31.0,Ost,Sport,Hantel,4,24.14,20.0,Sofortüberweisung,2.99,7,4.0,False
103616,2023-07-15,240,,Süd,Mode,Mütze,1,10.92,0.0,PayPal,2.99,5,5.0,False
103712,2024-01-19,65,26.0,West,Sport,Hantel,1,18.71,0.0,Sofortüberweisung,0.0,3,4.0,False
103802,2024-12-09,1296,29.0,West,Haushalt,Staubsauger,1,20.31,0.0,Lastschrift,0.0,3,4.0,False
102907,2024-11-18,1416,25.0,Nord,Elektronik,Powerbank,1,28.97,0.0,Sofortüberweisung,0.0,1,4.0,False
100332,2023-06-29,1789,47.0,Ost,Sport,Hantel,2,61.1,5.0,Lastschrift,0.0,2,5.0,False
101340,2023-05-31,818,47.0,Ost,Mode,Jacke,1,19.01,0.0,PayPal,4.99,4,5.0,False
103062,2023-12-05,1547,26.0,Ost,Elektronik,Bluetooth-Lautsprecher,1,34.6,15.0,Kreditkarte,2.99,2,4.0,False
102929,2023-04-14,861,33.0,Ost,Mode,Mütze,1,4.6,0.0,Rechnung,2.99,3,5.0,False
101258,2023-05-19,79,27.0,Süd,Haushalt,Kaffeemaschine,1,85.04,0.0,PayPal,4.99,5,5.0,False
103740,2024-05-08,294,58.0,Ost,Sport,Fitnessband,2,16.68,20.0,Rechnung,0.0,4,5.0,False
104306,2023-09-18,1629,,Mitte,Bücher,Kinderbuch,1,20.02,0.0,Sofortüberweisung,4.99,1,2.0,False
101116,2024-07-24,64,37.0,West,Haushalt,Pfannenset,2,103.49,0.0,PayPal,4.99,1,5.0,False
101918,2024-03-20,580,18.0,West,Elektronik,Smartphone-Hülle,4,104.08,10.0,Kreditkarte,0.0,5,4.0,False
103624,2024-11-13,980,,Nord,Haushalt,Staubsauger,1,69.04,10.0,Kreditkarte,2.99,4,5.0,False
103875,2023-05-21,48,41.0,Mitte,Mode,Sneaker,1,64.99,0.0,Lastschrift,6.99,6,4.0,False
102600,2024-11-27,611,18.0,West,Sport,Fitnessband,1,11.16,0.0,PayPal,4.99,3,3.0,False
103331,2024-12-16,513,43.0,West,Elektronik,Bluetooth-Lautsprecher,1,25.96,0.0,Kreditkarte,0.0,4,5.0,False
101421,2024-05-06,1527,27.0,West,Elektronik,Bluetooth-Lautsprecher,5,50.33,0.0,Sofortüberweisung,2.99,2,2.0,False
100445,2024-05-30,1126,40.0,West,Mode,Jeans,3,10.93,0.0,PayPal,2.99,2,3.0,False
102288,2023-01-12,767,28.0,Süd,Haushalt,Lampe,1,15.76,0.0,PayPal,2.99,3,3.0,True
100452,2024-10-13,1410,21.0,Ost,Haushalt,Staubsauger,1,46.08,5.0,PayPal,2.99,4,4.0,False
103867,2024-05-08,194,49.0,Mitte,Sport,Fitnessband,1,28.99,0.0,Rechnung,4.99,1,4.0,False
104478,2023-07-19,1263,36.0,West,Sport,Fitnessband,1,20.09,0.0,Rechnung,,1,4.0,False
103014,2023-03-29,690,45.0,Ost,Bücher,Comic,1,19.21,5.0,PayPal,0.0,4,5.0,False
100014,2024-11-15,1796,55.0,West,Elektronik,Kopfhörer,1,14.98,0.0,PayPal,2.99,6,5.0,False
102998,2023-06-05,274,53.0,Süd,Bücher,Kochbuch,1,30.52,0.0,Rechnung,4.99,5,5.0,False
100945,2023-11-08,426,66.0,Mitte,Elektronik,Smartphone-Hülle,2,35.37,0.0,Sofortüberweisung,2.99,8,,False
100247,2023-10-19,243,50.0,Süd,Haushalt,Bettwäsche,1,34.03,0.0,Rechnung,4.99,1,4.0,False
104334,2023-07-07,1189,36.0,Ost,Mode,T-Shirt,2,35.32,0.0,PayPal,0.0,1,4.0,False
100360,2024-06-03,1569,18.0,Süd,Sport ,Yogamatte,2,12.14,0.0,Kreditkarte,6.99,3,4.0,False
104703,2023-10-07,1691,,Mitte,Elektronik,USB-Kabel,1,39.8,0.0,Kreditkarte,0.0,4,5.0,False
101595,2023-07-27,1529,45.0,Süd,Elektronik,Powerbank,3,53.16,0.0,Sofortüberweisung,0.0,1,5.0,False
104580,2024-12-27,667,45.0,Mitte,Mode,T-Shirt,1,43.86,0.0,Kreditkarte,4.99,4,4.0,False
102347,2023-06-20,1717,,Mitte,Sport,Trinkflasche,1,64.08,0.0,Kreditkarte,4.99,1,4.0,False
104412,2023-11-12,1537,45.0,Nord,Elektronik,Bluetooth-Lautsprecher,2,66.69,0.0,Rechnung,4.99,3,4.0,False
103548,2024-12-17,1113,42.0,Ost,ELEKTRONIK,Smartphone-Hülle,1,22.84,0.0,PayPal,4.99,1,4.0,False
102052,2024-07-05,45,49.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,49.81,0.0,PayPal,0.0,4,4.0,False
103560,2023-09-17,184,50.0,Mitte,Elektronik,Bluetooth-Lautsprecher,2,79.5,0.0,PayPal,6.99,5,4.0,False
101383,2023-12-18,1554,30.0,Nord,ELEKTRONIK,Kopfhörer,2,34.53,0.0,Sofortüberweisung,2.99,2,3.0,False
104934,2023-04-19,428,51.0,Ost,Haushalt,Bettwäsche,1,20.55,0.0,Kreditkarte,2.99,5,4.0,False
104851,2023-12-20,76,32.0,Süd,Sport,Fitnessband,2,15.63,15.0,Sofortüberweisung,4.99,3,5.0,False
100490,2023-06-12,664,50.0,Ost,Sport,Fitnessband,1,17.14,0.0,Kreditkarte,4.99,4,2.0,False
100862,2024-07-09,384,43.0,Ost,Mode ,Jacke,1,102.16,5.0,Lastschrift,0.0,1,5.0,False
101803,2024-01-29,970,44.0,Süd,Elektronik,Powerbank,4,60.72,10.0,PayPal,0.0,2,3.0,False
103406,2023-07-02,892,34.0,Nord,Mode,Jacke,1,106.56,0.0,Sofortüberweisung,0.0,4,1.0,False
101945,2023-05-17,17,32.0,West,Mode,Jeans,3,18.56,0.0,Lastschrift,0.0,2,5.0,False
104647,2023-11-22,1697,44.0,Süd,Haushalt,Pfannenset,1,54.81,10.0,PayPal,2.99,5,5.0,False
103654,2024-02-01,166,18.0,Mitte,Bücher,Kochbuch,2,26.74,15.0,Lastschrift,0.0,2,5.0,False
100506,2023-09-21,786,59.0,West,Bücher,Kochbuch,1,12.53,10.0,PayPal,2.99,2,5.0,False
104162,2024-08-18,336,57.0,Süd,Mode,Mütze,2,35.0,5.0,Rechnung,2.99,3,4.0,False
100025,2023-05-03,309,38.0,Nord,Bücher,Comic,2,9.53,20.0,Rechnung,4.99,2,5.0,False
102329,2023-08-24,921,28.0,Süd,Elektronik,Bluetooth-Lautsprecher,1,85.36,0.0,Rechnung,0.0,3,2.0,False
101222,2023-12-29,525,65.0,Mitte,Mode,Jeans,2,19.14,0.0,Lastschrift,4.99,4,5.0,False
101113,2024-05-27,687,20.0,Ost,Elektronik,Powerbank,1,5.57,5.0,Sofortüberweisung,4.99,4,5.0,True
103422,2023-11-02,338,24.0,Süd,Elektronik,Bluetooth-Lautsprecher,2,27.88,10.0,Rechnung,0.0,2,5.0,False
103491,2023-01-18,711,42.0,Ost,Mode,Jacke,1,50.21,0.0,PayPal,0.0,3,3.0,False
104425,2024-03-22,1527,34.0,Mitte,Elektronik,Bluetooth-Lautsprecher,1,15.88,15.0,Sofortüberweisung,0.0,2,5.0,False
104719,2024-05-22,516,50.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,30.0,25.0,Kreditkarte,2.99,2,4.0,False
100433,2024-02-09,952,45.0,Ost,Elektronik,Bluetooth-Lautsprecher,1,29.22,0.0,PayPal,0.0,6,3.0,False
102107,2023-05-02,53,31.0,Nord,Haushalt,Lampe,1,22.81,0.0,Lastschrift,6.99,4,2.0,False
103865,2024-06-02,564,39.0,Ost,Bücher,Kochbuch,1,154.0745958530668,0.0,PayPal,0.0,5,4.0,False
102893,2024-10-17,1571,35.0,West,Elektronik,Powerbank,1,23.03,0.0,Lastschrift,0.0,2,1.0,False
102133,2024-06-27,1259,34.0,West,Mode,Jeans,1,32.52,15.0,Lastschrift,6.99,3,,False
104005,2024-06-25,554,44.0,Ost,Haushalt,Staubsauger,4,89.76,15.0,Sofortüberweisung,6.99,1,5.0,False
103227,2023-02-17,40,22.0,Nord,Mode,Jacke,1,22.56,5.0,Rechnung,4.99,1,4.0,False
102173,2024-09-24,658,,Ost,Bücher,Kochbuch,1,6.15,0.0,Rechnung,6.99,4,5.0,False
103563,2023-05-07,1164,36.0,Ost,Bücher,Kinderbuch,1,6.48,20.0,Sofortüberweisung,0.0,1,4.0,False
104755,2024-03-16,1482,22.0,Mitte,HAUSHALT,Lampe,1,34.86,0.0,Rechnung,0.0,2,5.0,False
101102,2024-08-18,1709,34.0,West,Mode,Sneaker,1,23.92,15.0,PayPal,6.99,6,4.0,False
102309,2024-04-05,612,,Süd,Bücher,Kinderbuch,1,25.77,0.0,PayPal,4.99,2,2.0,False
101504,2023-03-02,664,28.0,Süd,Mode,Jacke,4,25.87,0.0,Kreditkarte,2.99,5,5.0,False
103148,2024-11-03,1722,47.0,West,Mode,T-Shirt,1,28.4,0.0,PayPal,4.99,6,4.0,False
103916,2023-07-26,862,49.0,Nord,Elektronik,Powerbank,2,27.1,0.0,Lastschrift,4.99,3,5.0,False
100156,2023-07-20,525,27.0,West,Elektronik,Smartphone-Hülle,1,41.4,0.0,Rechnung,0.0,4,3.0,False
103039,2023-10-22,1017,21.0,Nord,Sport,Trinkflasche,2,9.96,5.0,Lastschrift,4.99,6,5.0,False
104194,2023-11-28,669,20.0,West,Elektronik,Smartphone-Hülle,2,16.04,0.0,Kreditkarte,0.0,1,2.0,False
100615,2024-03-26,305,39.0,West,Mode,Sneaker,1,65.38,0.0,Rechnung,2.99,1,5.0,False
100643,2023-10-21,283,43.0,Ost,Bücher,Roman,1,14.37,0.0,Sofortüberweisung,2.99,1,,False
104895,2023-07-06,740,32.0,Mitte,Haushalt,Pfannenset,1,17.48,0.0,Sofortüberweisung,2.99,6,3.0,False
104278,2023-10-12,1731,43.0,Nord,Sport,Trinkflasche,1,28.63,10.0,Kreditkarte,6.99,2,5.0,False
101068,2023-01-28,772,29.0,Mitte,MODE,Sneaker,1,37.59,0.0,Rechnung,0.0,5,5.0,False
103350,2024-03-05,657,51.0,West,Elektronik,Bluetooth-Lautsprecher,1,54.7,0.0,PayPal,4.99,2,4.0,False
102697,2024-02-28,249,58.0,Mitte,Mode,Jacke,1,14.61,0.0,PayPal,0.0,5,5.0,False
104283,2023-10-28,1541,44.0,Mitte,Mode,T-Shirt,2,44.57,10.0,Lastschrift,6.99,5,3.0,False
101566,2023-11-06,231,41.0,Mitte,Elektronik,Kopfhörer,1,57.21,0.0,Sofortüberweisung,6.99,5,5.0,False
100330,2024-12-29,1389,,West,Sport,Laufschuhe,1,72.53,0.0,Lastschrift,2.99,4,5.0,False
101675,2023-05-18,1199,23.0,Nord,Haushalt,Bettwäsche,1,38.91,0.0,Rechnung,2.99,7,5.0,False
102698,2024-02-18,1429,46.0,Süd,Haushalt,Lampe,1,88.19,0.0,Rechnung,6.99,4,5.0,False
103681,2023-05-03,878,29.0,Nord,Bücher,Kochbuch,1,39.34,0.0,Rechnung,0.0,4,5.0,False
100622,2024-11-19,23,43.0,Nord,Sport,Fitnessband,1,47.06,20.0,Kreditkarte,2.99,7,5.0,False
101654,2024-07-12,421,35.0,Mitte,Elektronik,Powerbank,1,32.97,0.0,PayPal,0.0,3,,False
102369,2024-03-02,1111,39.0,Nord,Mode,T-Shirt,4,33.96,0.0,PayPal,0.0,4,5.0,False
103725,2024-12-13,1574,34.0,Mitte,Mode,T-Shirt,1,20.51,0.0,Sofortüberweisung,6.99,5,3.0,False
102960,2023-02-09,49,62.0,Ost,HAUSHALT,Pfannenset,1,47.83,5.0,PayPal,2.99,6,5.0,False
102242,2024-08-05,1437,41.0,West,Haushalt,Lampe,1,74.26,10.0,Lastschrift,2.99,4,5.0,False
101617,2024-07-12,550,48.0,Nord,Elektronik ,USB-Kabel,1,48.76,15.0,Lastschrift,2.99,4,,False
102763,2023-01-27,315,43.0,Nord,Mode,Mütze,1,27.0,0.0,PayPal,4.99,6,1.0,True
100755,2024-11-05,988,18.0,Süd,Mode ,Jacke,1,15.51,0.0,Sofortüberweisung,4.99,1,4.0,False
100518,2024-06-10,814,39.0,Mitte,Sport,Hantel,2,24.51,0.0,PayPal,0.0,1,5.0,False
104159,2023-08-19,1592,21.0,Süd,Haushalt,Lampe,2,62.91,0.0,PayPal,2.99,5,5.0,False
100032,2023-04-02,941,20.0,Mitte,Elektronik,Kopfhörer,2,37.65,0.0,Lastschrift,4.99,3,3.0,True
103689,2024-09-21,742,26.0,West,Elektronik,Bluetooth-Lautsprecher,2,17.42,0.0,Lastschrift,2.99,1,4.0,False
101157,2024-01-05,6,52.0,Mitte,BÜCHER,Sachbuch,1,14.3,0.0,Lastschrift,6.99,5,4.0,False
100744,2024-01-15,798,18.0,Süd,Elektronik,Powerbank,1,25.23,5.0,Kreditkarte,2.99,2,5.0,False
102036,2023-01-22,241,31.0,Mitte,Sport,Trinkflasche,1,24.29,0.0,Kreditkarte,2.99,1,4.0,False
102447,2024-11-28,741,,West,Haushalt,Kaffeemaschine,1,69.72,0.0,Sofortüberweisung,6.99,1,5.0,False
101697,2023-05-06,1308,42.0,Nord,Mode,Jeans,1,27.25,0.0,Lastschrift,0.0,5,5.0,False
102642,2023-11-04,1629,49.0,Nord,Sport,Hantel,1,4.5,5.0,PayPal,4.99,4,4.0,False
100783,2023-12-02,1496,38.0,Ost,Sport,Yogamatte,1,18.68,0.0,Sofortüberweisung,2.99,2,3.0,False
101835,2024-10-06,32,44.0,West,Mode,Sneaker,2,63.86,0.0,Kreditkarte,2.99,1,5.0,True
102554,2023-02-09,1788,31.0,Ost,Elektronik,Smartphone-Hülle,1,27.5,0.0,Rechnung,4.99,7,5.0,False
100229,2024-05-14,348,44.0,Süd,Haushalt,Pfannenset,1,26.8,0.0,Rechnung,0.0,6,4.0,False
100857,2023-10-29,1181,18.0,West,Mode,Mütze,4,32.84,10.0,PayPal,2.99,4,3.0,False
102887,2024-05-11,1344,30.0,Ost,Sport,Trinkflasche,2,8.18,15.0,Sofortüberweisung,4.99,5,4.0,False
102406,2023-06-12,1356,46.0,Ost,Bücher,Sachbuch,1,6.26,0.0,Sofortüberweisung,4.99,3,5.0,False
100408,2023-09-01,1565,,Nord,Mode,Sneaker,1,16.98,0.0,Lastschrift,4.99,6,5.0,False
100170,2023-09-15,528,42.0,Süd,Elektronik,Powerbank,1,62.62,15.0,PayPal,0.0,5,2.0,False
100540,2023-05-15,537,50.0,Ost,Sport,Fitnessband,3,46.7,15.0,Lastschrift,4.99,2,5.0,False
103381,2023-03-12,1525,46.0,Ost,Elektronik,Powerbank,1,58.97,0.0,Rechnung,0.0,2,4.0,False
102348,2023-05-27,51,43.0,West,Elektronik,Bluetooth-Lautsprecher,1,5.53,0.0,Sofortüberweisung,2.99,7,5.0,False
104563,2023-06-19,654,40.0,Nord,Bücher,Sachbuch,1,16.78,0.0,Sofortüberweisung,0.0,5,4.0,False
100613,2023-07-06,1144,33.0,Ost,Haushalt,Bettwäsche,1,147.92,0.0,Rechnung,2.99,2,4.0,False
104270,2024-04-22,224,32.0,Süd,Sport,Yogamatte,1,43.92,0.0,Sofortüberweisung,2.99,3,3.0,False
102857,2023-06-06,10,36.0,Nord,BÜCHER,Roman,4,17.34,0.0,Rechnung,2.99,7,5.0,False
104669,2023-06-08,831,33.0,Süd,Elektronik,Smartphone-Hülle,1,27.3,0.0,PayPal,2.99,6,,False
101161,2023-12-03,1108,44.0,Ost,Sport,Hantel,2,72.33,10.0,Rechnung,2.99,5,,False
102101,2023-03-27,1302,36.0,Süd,Mode,Jacke,2,56.21,0.0,Rechnung,2.99,1,4.0,False
102409,2023-09-05,673,31.0,West,Sport,Trinkflasche,1,25.19,0.0,PayPal,0.0,6,5.0,False
102486,2023-06-29,1727,37.0,Nord,Mode,Mütze,1,34.01,0.0,Rechnung,2.99,6,3.0,False
101669,2024-02-24,494,23.0,West,Sport,Hantel,1,6.73,20.0,Rechnung,0.0,4,4.0,False
104842,2023-04-01,1116,38.0,Mitte,Elektronik,Smartphone-Hülle,1,40.15,0.0,Sofortüberweisung,2.99,2,5.0,False
103317,2024-06-20,1213,68.0,Mitte,Sport,Trinkflasche,1,59.92,0.0,Sofortüberweisung,2.99,2,3.0,False
100564,2024-03-03,1386,39.0,Ost,Elektronik,Smartphone-Hülle,1,24.32,0.0,Kreditkarte,2.99,3,5.0,False
103801,2024-03-09,242,18.0,Ost,Elektronik,Powerbank,1,132.82,25.0,Kreditkarte,6.99,5,3.0,False
104291,2023-06-15,37,,Süd,Mode,T-Shirt,2,31.2,0.0,PayPal,0.0,3,,False
101860,2024-04-22,1431,43.0,West,Sport,Trinkflasche,2,23.88,15.0,Kreditkarte,6.99,6,,False
103781,2023-09-10,1289,51.0,Nord,Elektronik,Bluetooth-Lautsprecher,1,58.17,0.0,PayPal,0.0,8,2.0,False
101744,2024-10-30,1470,34.0,Ost,Elektronik,USB-Kabel,1,20.75,0.0,Rechnung,2.99,4,5.0,False
104818,2023-11-13,1401,37.0,West,Mode,Jeans,1,45.27,5.0,Kreditkarte,2.99,4,3.0,False
104978,2023-05-06,577,18.0,Mitte,Elektronik,Bluetooth-Lautsprecher,1,36.66,0.0,PayPal,0.0,4,4.0,False
103545,2023-05-18,678,20.0,Ost,Mode,Mütze,2,53.0,15.0,Rechnung,4.99,1,5.0,False
101588,2023-03-08,857,40.0,West,Elektronik,Kopfhörer,1,12.33,15.0,PayPal,0.0,2,3.0,False
102437,2024-10-15,414,33.0,West,Mode,Sneaker,1,15.7,0.0,Sofortüberweisung,0.0,1,5.0,False
102531,2024-01-20,924,37.0,Mitte,Bücher,Sachbuch,2,17.08,10.0,Kreditkarte,0.0,3,,False
102598,2023-04-18,786,38.0,Ost,Elektronik,Powerbank,1,32.35,0.0,Lastschrift,0.0,5,5.0,False
101172,2023-09-12,891,,Ost,Bücher,Kinderbuch,1,20.61,0.0,Kreditkarte,2.99,2,5.0,False
104149,2024-11-02,1233,46.0,Nord,Bücher,Kinderbuch,1,6.19,15.0,Kreditkarte,4.99,5,1.0,False
100325,2024-06-29,1036,50.0,Nord,Haushalt,Pfannenset,1,51.95,0.0,Rechnung,2.99,5,,False
101051,2023-04-01,566,18.0,Süd,Haushalt,Lampe,1,24.48,5.0,Kreditkarte,4.99,6,4.0,False
103860,2023-09-15,1238,43.0,West,Mode ,Jeans,2,67.73,0.0,Lastschrift,4.99,8,4.0,False
103360,2023-07-25,1281,31.0,Nord,Elektronik,Powerbank,1,22.24,0.0,Sofortüberweisung,2.99,3,4.0,False
102944,2023-12-22,1495,33.0,Nord,Haushalt,Bettwäsche,1,57.09,0.0,PayPal,6.99,5,5.0,False
104326,2023-09-02,778,40.0,West,Sport,Trinkflasche,2,9.77,0.0,PayPal,2.99,4,4.0,False
104225,2023-10-31,550,18.0,West,Mode,Jeans,3,44.9,0.0,Kreditkarte,0.0,1,5.0,False
101196,2023-02-01,437,29.0,Süd,Mode,Jeans,1,26.77,0.0,Sofortüberweisung,6.99,3,4.0,False
100620,2024-02-08,1362,37.0,Süd,Haushalt,Pfannenset,2,29.9,5.0,PayPal,2.99,4,4.0,False
102378,2024-11-14,1164,34.0,Süd,Haushalt,Staubsauger,1,136.85,10.0,Kreditkarte,2.99,8,4.0,True
